X,Y,OBJECTID,name,amenity,healthcare,healthcare_speciality,operator,operator_type,contact_phone,contact_website,contact_email,contact_fax,addr,address_full,address_street,address_housenumber,address_postcode,address_city,address_housename,address_suburb,address_subdistrict,address_district,address_province,address_state,denomination,religion,emergency,rooms,beds,capacity,wheelchair,wikidata,wikipedia,ORIG_FID,GlobalID
6.28043,51.342367900000056,3001,Haus Magdalena,social_facility,,,Lebenshilfe NRW,,,,,,,,,,,,,,,,,,,,,,,,,,,,78caa2bc-40c4-46b1-83fc-4cc6e6553a44
10.926665100000037,49.487134,3002,AWO-Wohnstift Käthe Loewenthal,social_facility,,,,,,,,,,,Schloßhof,25,90768,Fürth,,,,,,,,,,,,,yes,,,,2dc9f488-df6e-4b5b-82c2-4ae000dd4698
6.336436400000025,51.263305500000058,3003,Theresienheim,social_facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8efb87aa-8794-4917-88a3-bfcfa229defc
13.635386800000049,52.319927200000052,3004,"Familienladen ""Seifenblase""",social_facility,,,KJV e.V.,,,http://www.kjv.de/vereinsarbeit/familienladen-seifenblase/,,,,,Karl-Marx-Straße,114,15745,Wildau,,,,,,,,,,,,,no,,,,d91cc43a-cf17-4484-854c-27472436e6c5
8.856125700000064,54.131435800000077,3005,NoRa Ambulant Büsum,social_facility,,,,,,,,,,,Westerstraße,30,25761,Büsum,,,,,,,,,,,,,,,,,b52f76a2-1fe0-450d-b0ec-7f3a2ff87d3c
8.593995,53.580140400000062,3006,Bfw - Berufsförderungswerk Friedehorst Bremen,social_facility,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,8c080548-d11c-4aae-9202-8f2ef0785b8d
13.742641900000024,51.023266100000058,3007,Michelangelo,social_facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4ee0b0e-0273-4fc9-a07f-4c6b179724d7
13.750605900000039,51.047853800000041,3008,Streetwork City,social_facility,,,Treberhilfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac39adf5-ddca-4af0-9ccb-165d89119585
8.071081200000037,50.142561700000044,3009,"Psychosoziales Zentrum, Allgemeine Lebensberatung",social_facility,,,Diakonisches Werk Rheingau-Taunus,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc586f6-c9e9-4f88-8afb-edc062eb3746
9.014722600000027,50.82861790000004,3010,LOK Stadtallendorf,social_facility,,,LOK Stadtallendorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c5937f0-c29b-46c7-ae8d-0c293d7dd4ab
