X,Y,OBJECTID,name,amenity,healthcare,healthcare_speciality,operator,operator_type,contact_phone,contact_website,contact_email,contact_fax,addr,address_full,address_street,address_housenumber,address_postcode,address_city,address_housename,address_suburb,address_subdistrict,address_district,address_province,address_state,denomination,religion,emergency,rooms,beds,capacity,wheelchair,wikidata,wikipedia,ORIG_FID,GlobalID
8.964586229000076,50.041806701000041,2001,Asklepios Klinik Seligenstadt,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,9364,6b7e940f-eb18-4026-891d-c043f1e9698b
9.935601469000062,53.405573665000077,2002,Ginsterhof Psychosomatische Klinik,hospital,hospital,,,,,,,,,,Metzendorfer Weg,21,21224,Rosengarten,,,,,,,,,,,,,yes,,,9391,6f4aa53a-1526-4e6f-bd08-cc06889c8881
11.957311901000026,51.19380972700003,2003,Klinik Weißenfels,hospital,hospital,,Asklepios Kliniken Weißenfels-Hohenmölsen GmbH,,+49 3443 400,https://www.asklepios.com/weissenfels/,,,,,Naumburger Straße,76,06667,Weißenfels,,,,,,,,,yes,,,,yes,,,9394,7e2e5dee-becb-4251-921b-42aa2868f4c8
13.789192006000064,51.49852491300004,2004,Krankenhaus Lauchhammer,hospital,hospital,,Klinikum Niederlausitz GmbH,,+49 3573 750,https://www.klinikum-niederlausitz.de/de/kliniken_einrichtungen.html,,,,,Friedensstraße,18,01979,Lauchhammer,,,,,,,,,yes,,,,,,,9403,e8187a8f-8ab5-4544-942e-6d54227cbdb2
9.153941144000044,49.233493131000046,2005,SRH Gesundheitszentrum Bad Wimpfen,hospital,hospital,"internal;cardiology;orthopaedics;trauma;neurology;otolaryngology;rheumatology;occupational",,,,,,,,,Bei der alten Saline,2,74206,Bad Wimpfen,,,,,,,,,no,,,,limited,,,9412,81e538fa-215d-4cd1-aa8f-5f922d6ae21b
11.745000508000032,48.404851994000069,2006,Klinikum Freising,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,Q1774613,de:Klinikum Freising,9431,82a65156-5620-4541-9948-8846543544d9
7.183270771000025,49.34092220000008,2007,Diakonie-Klinikum Neunkirchen,hospital,hospital,,Diakonie Klinikum Neunkirchen gGmbH,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,9442,646d33e4-e97a-43f3-a2c3-4f3a1b8cf35e
8.378490716000044,52.438525030000051,2008,Westf. Klinik Schloß Haldem Fachkrankenhaus für Suchtkranke,hospital,,,,,+49 5474 - 69-0,http://www.suchtklinik-schloss-haldem.de/,,,,,Haldemer Straße,79,32351,Stemwede,,,,,,,,,no,,,,no,,,9467,d579aba4-f7e8-4ffe-8adc-29939907a2a3
9.787220300000058,48.81975794400006,2009,Stauferklinikum Mutlangen,hospital,,"general;orthopaedics;gynaecology;radiology;emergency;surgery;cardiology;neurology;pediatrics;internal_medicine;oncology;dialysis;diagnostic_radiology",,public/government,,,,,,,Wetzgauer Straße,85,73557,Mutlangen,,,,Ostalbkreis,,Baden-Württemberg,,,yes,,,,yes,,,9470,80b96454-cd29-4cbb-be16-f201f838ebfb
12.984432319000064,50.980991191000044,2010,Landkreis Mittweida Krankenhaus,hospital,hospital,,Landkreis Mittweida Krankenhaus gGmbH,,,,,,,,Hainichener Straße,4 - 6,09648,Mittweida,,,,,,,,,yes,,,,yes,,,9500,cc9ca7d6-6819-4e9d-90fb-97052a0db671
