X,Y,OBJECTID,name,amenity,healthcare,healthcare_speciality,operator,operator_type,contact_phone,contact_website,contact_email,contact_fax,addr,address_full,address_street,address_housenumber,address_postcode,address_city,address_housename,address_suburb,address_subdistrict,address_district,address_province,address_state,denomination,religion,emergency,rooms,beds,capacity,wheelchair,wikidata,wikipedia,ORIG_FID,GlobalID
8.707495100000074,50.736734400000046,1001,Kleintierpraxis Dr. Schulz,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116e9e32-9199-4789-a1b7-aa0c720b232b
6.989714200000037,50.762758,1002,Tana Konrad,veterinary,,,,,,,,,,,Königstraße,90,53332,Bornheim,,,,,,,,,,,,,yes,,,,c27c1883-9958-4e1d-a391-7b42561d5ad4
10.541196800000023,52.487967500000082,1003,Klinik für Kleintiere,veterinary,,,Dr. med. vet. Stefan Armbrecht,,+49 5371 17203,,info@tierklinik-gifhorn.de,,,,,,,,,,,,,,,,,,,,,,,,516bad03-a81a-4bf6-837d-249bc0c96389
6.991108100000076,51.101148400000056,1004,Pferdeklinik Leichlingen,veterinary,,,"Dr. Nolting, Dr. Krebs, Dr. v. Plato",,,,,,,,Am Further Weiher,1,42799,Leichlingen,,,,,,,,,,,,,,,,,9504c22f-ebe7-4591-b2db-2d600c7a8daf
10.599432800000045,50.015530100000035,1005,Dr. Rakow,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32b5c58d-df19-48ff-a0cd-49e25dda1c88
12.641833400000053,49.235381700000062,1006,,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e57198c5-16fe-4b38-b115-7924347a5528
9.229630600000064,48.741272500000036,1007,Tierärztliche Gemeinschaftspraxis S. Burgsmüller & K. Preßler,veterinary,,,,,,,,,,,Paprikastraße,14,70619,Stuttgart,,,,,,,,,,,,,,,,,c8dc5169-ea7b-4b7d-88e9-9e21a2505429
7.992938600000059,53.124713300000053,1008,,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb4ae81b-8279-4e8e-be99-1ece19664572
10.871808300000055,47.824686500000041,1009,,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b75820d5-b553-43c6-b92a-5a4202058490
11.04186930000003,53.14432,1010,"Klein- und Großtierpraxis, Guido Walter",veterinary,,,,,,,,,,,Dannenberger Straße,16,29456,Hitzacker,,,,,,,,,,,,,,,,,8f356d61-44b3-4ee0-b2a5-83acb94eba40
11.502766100000031,48.116546600000049,1011,Tierarztpraxis Hadern,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54f6ec54-d882-443c-9581-da02a4e62fdd
13.69694990000005,52.522275600000057,1012,,veterinary,,,,,,,,,,,Ernst-Thälmann-Straße,24,15366,Neuenhagen bei Berlin,,,,,,,,,,,,,,,,,51f72356-99e1-4093-9750-82d3499169bc
10.298870600000043,47.806741400000078,1013,Steinhauser & Bockius,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0fbab87-0070-43e1-9e84-0e1f39a56a76
8.762346500000035,50.143323700000053,1014,Dr. vet. Härtter,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a0a8e3e-16e1-41e7-9add-32c8a9079534
9.27523640000004,48.96866730000005,1015,Tierarztpraxis Dr. Fleck,veterinary,,,,,+49 7144 8971331,http://www.drfleck.de/,,,,,Karl-Sigrist-Straße,1,71711,Steinheim an der Murr,,,,,,,,,,,,,no,,,,845d249f-d303-4fcb-be63-ee120b1a6ca0
6.924138500000026,51.378388500000028,1016,Tierarzt Dienes,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,779b77cd-5c68-476b-96b8-5ecf19354b3c
7.080532300000073,50.922343800000078,1017,Kleintierpraxis Dr. Schmalz-Picchedda,veterinary,,,,,+49 221 16999033,http://www.tierärztinköln.de/,,+49 221 16999030,,,Rösrather Straße,549,51107,Köln,,,,,,,,,,,,,,,,,d9f3f81a-18d6-423d-ad75-37f9d8ece2cd
13.059361300000035,52.542545100000041,1018,Tierarztpraxis Dr. Waack,veterinary,,,,,,,,,,,Bahnhofstraße,148,14624,Dallgow-Döberitz,,,,,,,,,,,,,no,,,,33656e96-2642-4bdb-8a3b-b2313d6794d3
13.036379900000043,52.543631700000049,1019,Tieraztpraxis,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0def1c7f-6b6c-431e-84dc-5e8561dd498f
13.036814400000026,52.539723200000026,1020,Pferdeklinik Dallgow,veterinary,,,,,,,,,,,Dorfstraße,12,14624,Dallgow-Döberitz,,Rohrbeck,,,,,,,,,,,,,,,11e9faeb-5b80-4717-a54c-db3de2bd47a8
9.096240600000044,48.171172600000034,1021,Dr. vet. Andrea Metzger,veterinary,,,,,+49 7434 316030,http://www.tierarztpraxis-dr-metzger.de/,,,,,,,,,,,,,,,,,,,,,,,,,b09c563a-8117-4036-99ed-50737a72f146
11.219925500000045,51.934938200000033,1022,Lehmann u. Günzke,veterinary,,,,,,,,,,,Am Dalldorfer Weg,22,39397,,,,,,,,,,,,,,,,,,9b645dfe-ab8e-4aa6-9c6c-8bc0cd33f95b
8.07431820000005,52.118088300000068,1023,Dr. Ehrenbrink,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c52405-f5c1-4b22-abf4-9be4e32f854d
11.655412600000034,48.250800100000049,1024,Kleintierpraxis Dr. med. vet. Juliana Bartl,veterinary,,,,,,,,,,,Riemerfeldring,2,85748,,,,,,,,,,,,,,limited,,,,ad6fe958-a1dc-49d4-a5a5-33b427da95b2
13.488967100000025,52.465439,1025,Tierarztpraxis Michael Voigt,veterinary,,,,,,,,,,,Ernststraße,9,12437,Berlin,,Baumschulenweg,,,,,,,,,,,,,,,90109ed5-a831-47e1-895a-970cfa5c111c
13.024283600000047,50.869502,1026,Tierärztin Menz,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141dbb12-2c9f-487c-9c12-8794a53fc33e
10.870349400000066,53.969021800000064,1027,Kollmeyer & Schwarz,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d008816-ef50-48e8-b893-c4dc8557fe05
